%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1752274941647606762,145,1752274941647606762,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274941731359638,146,1752274941731359638,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274941832794085,147,1752274941832794085,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274941934233809,148,1752274941934233809,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274942052980828,149,1752274942052980828,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274942148713744,150,1752274942148713744,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274942248847707,151,1752274942248847707,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274942350946077,152,1752274942350946077,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274942438429242,153,1752274942438429242,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274942539342903,154,1752274942539342903,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274942633239279,155,1752274942633239279,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274942730487874,156,1752274942730487874,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274942830877504,157,1752274942830877504,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
1752274942955938231,158,1752274942955938231,panda_link0,0.35688949559197086,8.890106505663459e-08,0.39999980079055525,-0.9238795444013773,0.3826834036598418,1.4865394566495712e-07,4.05595456854366e-09
